                              24 May 2018 18:54:39
Aircraft-Aircraft3


Time (EpSec)    Lat (deg)    Lon (deg)    Alt (km)
   64830.000       54.899       71.557    3.048000
   64860.000       54.910       71.525    3.048000
   64890.000       54.920       71.494    3.048000
   64920.000       54.930       71.462    3.048000
   64950.000       54.940       71.431    3.048000
   64980.000       54.950       71.399    3.048000
   65010.000       54.960       71.368    3.048000
   65040.000       54.971       71.336    3.048000
   65070.000       54.981       71.305    3.048000
   65100.000       54.991       71.273    3.048000
   65130.000       55.001       71.242    3.048000
   65160.000       55.011       71.210    3.048000
   65190.000       55.021       71.178    3.048000
   65220.000       55.031       71.147    3.048000
   65250.000       55.041       71.115    3.048000
   65280.000       55.052       71.083    3.048000
   65310.000       55.062       71.052    3.048000
   65340.000       55.072       71.020    3.048000
   65370.000       55.082       70.988    3.048000
   65400.000       55.092       70.957    3.048000
   65430.000       55.102       70.925    3.048000
   65460.000       55.112       70.893    3.048000
   65490.000       55.122       70.861    3.048000
   65520.000       55.132       70.830    3.048000
   65550.000       55.142       70.798    3.048000
   65580.000       55.152       70.766    3.048000
   65610.000       55.162       70.734    3.048000
   65640.000       55.172       70.702    3.048000
   65670.000       55.182       70.671    3.048000
   65700.000       55.192       70.639    3.048000
   65730.000       55.202       70.607    3.048000
   65760.000       55.212       70.575    3.048000
   65790.000       55.222       70.543    3.048000
   65820.000       55.232       70.511    3.048000
   65850.000       55.242       70.479    3.048000
   65880.000       55.252       70.447    3.048000
   65910.000       55.261       70.415    3.048000
   65940.000       55.271       70.383    3.048000
   65970.000       55.281       70.351    3.048000
   66000.000       55.291       70.319    3.048000
   66030.000       55.301       70.287    3.048000
   66060.000       55.311       70.255    3.048000
   66090.000       55.321       70.223    3.048000
   66120.000       55.331       70.191    3.048000
   66150.000       55.341       70.159    3.048000
   66180.000       55.350       70.127    3.048000
   66210.000       55.360       70.094    3.048000
   66240.000       55.370       70.062    3.048000
   66270.000       55.380       70.030    3.048000
   66300.000       55.390       69.998    3.048000
   66330.000       55.399       69.966    3.048000
   66360.000       55.409       69.933    3.048000
   66390.000       55.419       69.901    3.048000
   66420.000       55.429       69.869    3.048000
   66450.000       55.439       69.837    3.048000
   66480.000       55.448       69.804    3.048000
   66510.000       55.458       69.772    3.048000
   66540.000       55.468       69.740    3.048000
   66570.000       55.477       69.707    3.048000
   66600.000       55.487       69.675    3.048000
   66630.000       55.497       69.643    3.048000
   66660.000       55.507       69.610    3.048000
   66690.000       55.516       69.578    3.048000
   66720.000       55.526       69.546    3.048000
   66750.000       55.536       69.513    3.048000
   66780.000       55.545       69.481    3.048000
   66810.000       55.555       69.448    3.048000
   66840.000       55.565       69.416    3.048000
   66870.000       55.574       69.383    3.048000
   66900.000       55.584       69.351    3.048000
   66930.000       55.594       69.318    3.048000
   66960.000       55.603       69.286    3.048000
   66990.000       55.613       69.253    3.048000
   67020.000       55.622       69.221    3.048000
   67050.000       55.632       69.188    3.048000
   67080.000       55.642       69.155    3.048000
   67110.000       55.651       69.123    3.048000
   67140.000       55.661       69.090    3.048000
   67170.000       55.670       69.057    3.048000
   67200.000       55.680       69.025    3.048000
   67230.000       55.689       68.992    3.048000
   67260.000       55.699       68.959    3.048000
   67290.000       55.708       68.927    3.048000
   67320.000       55.718       68.894    3.048000
   67350.000       55.727       68.861    3.048000
   67380.000       55.737       68.828    3.048000
   67410.000       55.746       68.796    3.048000
   67440.000       55.756       68.763    3.048000
   67470.000       55.765       68.730    3.048000
   67500.000       55.775       68.697    3.048000
   67530.000       55.784       68.664    3.048000
   67560.000       55.794       68.632    3.048000
   67590.000       55.803       68.599    3.048000
   67620.000       55.813       68.566    3.048000
   67650.000       55.822       68.533    3.048000
   67680.000       55.831       68.500    3.048000
   67710.000       55.841       68.467    3.048000
   67740.000       55.850       68.434    3.048000
   67770.000       55.860       68.401    3.048000
   67800.000       55.869       68.368    3.048000
   67830.000       55.878       68.335    3.048000
   67860.000       55.888       68.302    3.048000
   67890.000       55.897       68.269    3.048000
   67920.000       55.906       68.236    3.048000
   67950.000       55.916       68.203    3.048000
   67980.000       55.925       68.170    3.048000
   68010.000       55.934       68.137    3.048000
   68040.000       55.944       68.104    3.048000
   68070.000       55.953       68.071    3.048000
   68100.000       55.962       68.037    3.048000
   68130.000       55.971       68.004    3.048000
   68160.000       55.981       67.971    3.048000
   68190.000       55.990       67.938    3.048000
   68220.000       55.999       67.905    3.048000
   68250.000       56.008       67.871    3.048000
   68280.000       56.018       67.838    3.048000
   68310.000       56.027       67.805    3.048000
   68340.000       56.036       67.772    3.048000
   68370.000       56.045       67.738    3.048000
   68400.000       56.055       67.705    3.048000
   68430.000       56.064       67.672    3.048000
   68460.000       56.073       67.638    3.048000
   68490.000       56.082       67.605    3.048000
   68520.000       56.091       67.572    3.048000
   68550.000       56.100       67.538    3.048000
   68580.000       56.109       67.505    3.048000
   68610.000       56.119       67.472    3.048000
   68640.000       56.128       67.438    3.048000
   68670.000       56.137       67.405    3.048000
   68700.000       56.146       67.371    3.048000
   68730.000       56.155       67.338    3.048000
   68760.000       56.164       67.304    3.048000
   68790.000       56.173       67.271    3.048000
   68820.000       56.182       67.237    3.048000
   68850.000       56.191       67.204    3.048000
   68880.000       56.200       67.170    3.048000
   68910.000       56.209       67.137    3.048000
   68940.000       56.218       67.103    3.048000
   68970.000       56.227       67.069    3.048000
   69000.000       56.236       67.036    3.048000
   69030.000       56.245       67.002    3.048000
   69060.000       56.254       66.968    3.048000
   69090.000       56.263       66.935    3.048000
   69120.000       56.272       66.901    3.048000
   69150.000       56.281       66.867    3.048000
   69180.000       56.290       66.834    3.048000
   69210.000       56.299       66.800    3.048000
   69240.000       56.308       66.766    3.048000
   69270.000       56.317       66.732    3.048000
   69300.000       56.326       66.699    3.048000
   69330.000       56.335       66.665    3.048000
   69360.000       56.344       66.631    3.048000
   69390.000       56.353       66.597    3.048000
   69420.000       56.362       66.563    3.048000
   69450.000       56.371       66.530    3.048000
   69480.000       56.379       66.496    3.048000
   69510.000       56.388       66.462    3.048000
   69540.000       56.397       66.428    3.048000
   69570.000       56.406       66.394    3.048000
   69600.000       56.415       66.360    3.048000
   69630.000       56.424       66.326    3.048000
   69660.000       56.432       66.292    3.048000
   69690.000       56.441       66.258    3.048000
   69720.000       56.450       66.224    3.048000
   69750.000       56.459       66.190    3.048000
   69780.000       56.468       66.156    3.048000
   69810.000       56.476       66.122    3.048000
   69840.000       56.485       66.088    3.048000
   69870.000       56.494       66.054    3.048000
   69900.000       56.503       66.020    3.048000
   69930.000       56.511       65.986    3.048000
   69960.000       56.520       65.952    3.048000
   69990.000       56.529       65.918    3.048000
   70020.000       56.537       65.883    3.048000
   70050.000       56.546       65.849    3.048000
   70080.000       56.555       65.815    3.048000
   70110.000       56.564       65.781    3.048000
   70140.000       56.572       65.747    3.048000
   70170.000       56.581       65.712    3.048000
   70200.000       56.589       65.678    3.048000
   70230.000       56.598       65.644    3.048000
   70260.000       56.607       65.610    3.048000
   70290.000       56.615       65.575    3.048000
   70320.000       56.624       65.541    3.048000
   70350.000       56.633       65.507    3.048000
   70380.000       56.641       65.472    3.048000
   70410.000       56.650       65.438    3.048000
   70440.000       56.658       65.404    3.048000
   70470.000       56.667       65.369    3.048000
   70500.000       56.675       65.335    3.048000
   70530.000       56.684       65.300    3.048000
   70560.000       56.692       65.266    3.048000
   70590.000       56.701       65.232    3.048000
   70620.000       56.709       65.197    3.048000
   70650.000       56.718       65.163    3.048000
   70680.000       56.726       65.128    3.048000
   70710.000       56.735       65.094    3.048000
   70740.000       56.743       65.059    3.048000
   70770.000       56.752       65.024    3.048000
   70800.000       56.760       64.990    3.048000
   70830.000       56.769       64.955    3.048000
   70860.000       56.777       64.921    3.048000
   70890.000       56.786       64.886    3.048000
   70920.000       56.794       64.852    3.048000
   70950.000       56.802       64.817    3.048000
   70980.000       56.811       64.782    3.048000
   71010.000       56.819       64.748    3.048000
   71040.000       56.828       64.713    3.048000
   71070.000       56.836       64.678    3.048000
   71100.000       56.844       64.644    3.048000
   71130.000       56.853       64.609    3.048000
   71160.000       56.861       64.574    3.048000
   71190.000       56.869       64.539    3.048000
   71220.000       56.878       64.505    3.048000
   71250.000       56.886       64.470    3.048000
   71280.000       56.894       64.435    3.048000
   71310.000       56.903       64.400    3.048000
   71340.000       56.911       64.365    3.048000
   71370.000       56.919       64.330    3.048000
   71400.000       56.927       64.296    3.048000
   71430.000       56.936       64.261    3.048000
   71460.000       56.944       64.226    3.048000
   71490.000       56.952       64.191    3.048000
   71520.000       56.960       64.156    3.048000
   71550.000       56.968       64.121    3.048000
   71580.000       56.977       64.086    3.048000
   71610.000       56.985       64.051    3.048000
   71640.000       56.993       64.016    3.048000
   71670.000       57.001       63.981    3.048000
   71700.000       57.009       63.946    3.048000
   71730.000       57.018       63.911    3.048000
   71760.000       57.026       63.876    3.048000
   71790.000       57.034       63.841    3.048000
   71820.000       57.042       63.806    3.048000
   71850.000       57.050       63.771    3.048000
   71880.000       57.058       63.736    3.048000
   71910.000       57.066       63.700    3.048000
   71940.000       57.074       63.665    3.048000
   71970.000       57.082       63.630    3.048000
   72000.000       57.090       63.595    3.048000
   72030.000       57.099       63.560    3.048000
   72060.000       57.107       63.525    3.048000
   72090.000       57.115       63.489    3.048000
   72120.000       57.123       63.454    3.048000
   72150.000       57.131       63.419    3.048000
   72180.000       57.139       63.384    3.048000
   72210.000       57.147       63.348    3.048000
   72240.000       57.155       63.313    3.048000
   72270.000       57.163       63.278    3.048000
   72300.000       57.171       63.242    3.048000
   72330.000       57.179       63.207    3.048000
   72360.000       57.186       63.172    3.048000
   72390.000       57.194       63.136    3.048000
   72420.000       57.202       63.101    3.048000
   72450.000       57.210       63.066    3.048000
   72480.000       57.218       63.030    3.048000
   72510.000       57.226       62.995    3.048000
   72540.000       57.234       62.959    3.048000
   72570.000       57.242       62.924    3.048000
   72600.000       57.250       62.888    3.048000
   72630.000       57.258       62.853    3.048000
   72660.000       57.265       62.817    3.048000
   72690.000       57.273       62.782    3.048000
   72720.000       57.281       62.746    3.048000
   72750.000       57.289       62.711    3.048000
   72780.000       57.297       62.675    3.048000
   72810.000       57.304       62.640    3.048000
   72840.000       57.312       62.604    3.048000
   72870.000       57.320       62.568    3.048000
   72900.000       57.328       62.533    3.048000
   72930.000       57.336       62.497    3.048000
   72960.000       57.343       62.461    3.048000
   72990.000       57.351       62.426    3.048000
   73020.000       57.359       62.390    3.048000
   73050.000       57.366       62.354    3.048000
   73080.000       57.374       62.319    3.048000
   73110.000       57.382       62.283    3.048000
   73140.000       57.390       62.247    3.048000
   73170.000       57.397       62.211    3.048000
   73200.000       57.405       62.176    3.048000
   73230.000       57.413       62.140    3.048000
   73260.000       57.420       62.104    3.048000
   73290.000       57.428       62.068    3.048000
   73320.000       57.435       62.032    3.048000
   73350.000       57.443       61.997    3.048000
   73380.000       57.451       61.961    3.048000
   73410.000       57.458       61.925    3.048000
   73440.000       57.466       61.889    3.048000
   73470.000       57.473       61.853    3.048000
   73500.000       57.481       61.817    3.048000
   73530.000       57.489       61.781    3.048000
   73560.000       57.496       61.745    3.048000
   73590.000       57.504       61.709    3.048000
   73620.000       57.511       61.673    3.048000
   73650.000       57.519       61.637    3.048000
   73680.000       57.526       61.601    3.048000
   73710.000       57.534       61.565    3.048000
   73740.000       57.541       61.529    3.048000
   73770.000       57.549       61.493    3.048000
   73800.000       57.556       61.457    3.048000
   73830.000       57.563       61.421    3.048000
   73860.000       57.571       61.385    3.048000
   73890.000       57.578       61.349    3.048000
   73920.000       57.586       61.313    3.048000
   73950.000       57.593       61.276    3.048000
   73980.000       57.601       61.240    3.048000
   74010.000       57.608       61.204    3.048000
   74040.000       57.615       61.168    3.048000
   74070.000       57.623       61.132    3.048000
   74100.000       57.630       61.096    3.048000
   74130.000       57.637       61.059    3.048000
   74160.000       57.645       61.023    3.048000
   74190.000       57.652       60.987    3.048000
   74220.000       57.659       60.951    3.048000
   74250.000       57.667       60.914    3.048000
   74280.000       57.674       60.878    3.048000
   74310.000       57.681       60.842    3.048000
   74340.000       57.689       60.805    3.048000
   74370.000       57.696       60.769    3.048000
   74400.000       57.703       60.733    3.048000
   74430.000       57.710       60.696    3.048000
   74460.000       57.717       60.660    3.048000
   74490.000       57.725       60.623    3.048000
   74520.000       57.732       60.587    3.048000
   74550.000       57.739       60.550    3.048000
   74580.000       57.746       60.514    3.048000
   74610.000       57.753       60.478    3.048000
   74640.000       57.761       60.441    3.048000
   74670.000       57.768       60.405    3.048000
   74700.000       57.775       60.368    3.048000
   74730.000       57.782       60.332    3.048000
   74760.000       57.789       60.295    3.048000
   74790.000       57.796       60.258    3.048000
   74820.000       57.803       60.222    3.048000
   74850.000       57.811       60.185    3.048000
   74880.000       57.818       60.149    3.048000
   74910.000       57.825       60.112    3.048000
   74940.000       57.832       60.075    3.048000
   74970.000       57.839       60.039    3.048000
   75000.000       57.846       60.002    3.048000
   75030.000       57.853       59.966    3.048000
   75060.000       57.860       59.929    3.048000
   75090.000       57.867       59.892    3.048000
   75120.000       57.874       59.855    3.048000
   75150.000       57.881       59.819    3.048000
   75180.000       57.888       59.782    3.048000
   75210.000       57.895       59.745    3.048000
   75240.000       57.902       59.708    3.048000
   75270.000       57.909       59.672    3.048000
   75300.000       57.916       59.635    3.048000
   75330.000       57.923       59.598    3.048000
   75360.000       57.930       59.561    3.048000
   75390.000       57.936       59.524    3.048000
   75420.000       57.943       59.488    3.048000
   75450.000       57.950       59.451    3.048000
   75480.000       57.957       59.414    3.048000
   75510.000       57.964       59.377    3.048000
   75540.000       57.971       59.340    3.048000
   75570.000       57.978       59.303    3.048000
   75600.000       57.984       59.266    3.048000
   75630.000       57.991       59.229    3.048000
   75660.000       57.998       59.192    3.048000
   75690.000       58.005       59.155    3.048000
   75720.000       58.012       59.118    3.048000
   75750.000       58.018       59.081    3.048000
   75780.000       58.025       59.044    3.048000
   75810.000       58.032       59.007    3.048000
   75840.000       58.039       58.970    3.048000
   75870.000       58.045       58.933    3.048000
   75900.000       58.052       58.896    3.048000
   75930.000       58.059       58.859    3.048000
   75960.000       58.066       58.822    3.048000
   75990.000       58.072       58.785    3.048000
   76020.000       58.079       58.748    3.048000
   76050.000       58.086       58.710    3.048000
   76080.000       58.092       58.673    3.048000
   76110.000       58.099       58.636    3.048000
   76140.000       58.106       58.599    3.048000
   76170.000       58.112       58.562    3.048000
   76200.000       58.119       58.524    3.048000
   76230.000       58.125       58.487    3.048000
   76260.000       58.132       58.450    3.048000
   76290.000       58.139       58.413    3.048000
   76320.000       58.145       58.375    3.048000
   76350.000       58.152       58.338    3.048000
   76380.000       58.158       58.301    3.048000
   76410.000       58.165       58.264    3.048000
   76440.000       58.171       58.226    3.048000
   76470.000       58.178       58.189    3.048000
   76500.000       58.184       58.152    3.048000
   76530.000       58.191       58.114    3.048000
   76560.000       58.197       58.077    3.048000
   76590.000       58.204       58.039    3.048000
   76620.000       58.210       58.002    3.048000
   76650.000       58.217       57.965    3.048000
   76680.000       58.223       57.927    3.048000
   76710.000       58.230       57.890    3.048000
   76740.000       58.236       57.852    3.048000
   76770.000       58.242       57.815    3.048000
   76800.000       58.249       57.777    3.048000
   76830.000       58.255       57.740    3.048000
   76860.000       58.262       57.702    3.048000
   76890.000       58.268       57.665    3.048000
   76920.000       58.274       57.627    3.048000
   76950.000       58.281       57.590    3.048000
   76980.000       58.287       57.552    3.048000
   77010.000       58.293       57.515    3.048000
   77040.000       58.300       57.477    3.048000
   77070.000       58.306       57.439    3.048000
   77100.000       58.312       57.402    3.048000
   77130.000       58.318       57.364    3.048000
   77160.000       58.325       57.326    3.048000
   77190.000       58.331       57.289    3.048000
   77220.000       58.337       57.251    3.048000
   77250.000       58.343       57.213    3.048000
   77280.000       58.350       57.176    3.048000
   77310.000       58.356       57.138    3.048000
   77340.000       58.362       57.100    3.048000
   77370.000       58.368       57.063    3.048000
   77400.000       58.374       57.025    3.048000
   77430.000       58.381       56.987    3.048000
   77460.000       58.387       56.949    3.048000
   77490.000       58.393       56.911    3.048000
   77520.000       58.399       56.874    3.048000
   77550.000       58.405       56.836    3.048000
   77580.000       58.411       56.798    3.048000
   77610.000       58.417       56.760    3.048000
   77640.000       58.423       56.722    3.048000
   77670.000       58.429       56.684    3.048000
   77700.000       58.435       56.647    3.048000
   77730.000       58.442       56.609    3.048000
   77760.000       58.448       56.571    3.048000
   77790.000       58.454       56.533    3.048000
   77820.000       58.460       56.495    3.048000
   77850.000       58.466       56.457    3.048000
   77880.000       58.472       56.419    3.048000
   77910.000       58.478       56.381    3.048000
   77940.000       58.484       56.343    3.048000
   77970.000       58.490       56.305    3.048000
   78000.000       58.496       56.267    3.048000
   78030.000       58.501       56.229    3.048000
   78060.000       58.507       56.191    3.048000
   78090.000       58.513       56.153    3.048000
   78120.000       58.519       56.115    3.048000
   78150.000       58.525       56.077    3.048000
   78180.000       58.531       56.039    3.048000
   78210.000       58.537       56.000    3.048000
   78240.000       58.543       55.962    3.048000
   78270.000       58.549       55.924    3.048000
   78300.000       58.554       55.886    3.048000
   78330.000       58.560       55.848    3.048000
   78360.000       58.566       55.810    3.048000
   78390.000       58.572       55.772    3.048000
   78420.000       58.578       55.733    3.048000
   78450.000       58.583       55.695    3.048000
   78480.000       58.589       55.657    3.048000
   78510.000       58.595       55.619    3.048000
   78540.000       58.601       55.581    3.048000
   78570.000       58.606       55.542    3.048000
   78600.000       58.612       55.504    3.048000
   78630.000       58.618       55.466    3.048000
   78660.000       58.624       55.427    3.048000
   78690.000       58.629       55.389    3.048000
   78720.000       58.635       55.351    3.048000
   78750.000       58.641       55.312    3.048000
   78780.000       58.646       55.274    3.048000
   78810.000       58.652       55.236    3.048000
   78840.000       58.658       55.197    3.048000
   78870.000       58.663       55.159    3.048000
   78900.000       58.669       55.121    3.048000
   78930.000       58.674       55.082    3.048000
   78960.000       58.680       55.044    3.048000
   78990.000       58.686       55.005    3.048000
   79020.000       58.691       54.967    3.048000
   79050.000       58.697       54.928    3.048000
   79080.000       58.702       54.890    3.048000
   79110.000       58.708       54.852    3.048000
   79140.000       58.713       54.813    3.048000
   79170.000       58.719       54.775    3.048000
   79200.000       58.724       54.736    3.048000
   79230.000       58.730       54.698    3.048000
   79260.000       58.735       54.659    3.048000
   79290.000       58.741       54.620    3.048000
   79320.000       58.746       54.582    3.048000
   79350.000       58.752       54.543    3.048000
   79380.000       58.757       54.505    3.048000
   79410.000       58.762       54.466    3.048000
   79440.000       58.768       54.428    3.048000
   79470.000       58.773       54.389    3.048000
   79500.000       58.779       54.350    3.048000
   79530.000       58.784       54.312    3.048000
   79560.000       58.789       54.273    3.048000
   79590.000       58.795       54.234    3.048000
   79620.000       58.800       54.196    3.048000
   79650.000       58.805       54.157    3.048000
   79680.000       58.811       54.118    3.048000
   79710.000       58.816       54.079    3.048000
   79740.000       58.821       54.041    3.048000
   79770.000       58.826       54.002    3.048000
   79800.000       58.832       53.963    3.048000
   79830.000       58.837       53.924    3.048000
   79860.000       58.842       53.886    3.048000
   79890.000       58.847       53.847    3.048000
   79920.000       58.853       53.808    3.048000
   79950.000       58.858       53.769    3.048000
   79980.000       58.863       53.730    3.048000
   80010.000       58.868       53.692    3.048000
   80040.000       58.873       53.653    3.048000
   80070.000       58.879       53.614    3.048000
   80100.000       58.884       53.575    3.048000
   80130.000       58.889       53.536    3.048000
   80160.000       58.894       53.497    3.048000
   80190.000       58.899       53.458    3.048000
   80220.000       58.904       53.419    3.048000
   80250.000       58.909       53.381    3.048000
   80280.000       58.914       53.342    3.048000
   80310.000       58.919       53.303    3.048000
   80340.000       58.925       53.264    3.048000
   80370.000       58.930       53.225    3.048000
   80400.000       58.935       53.186    3.048000
   80430.000       58.940       53.147    3.048000
   80460.000       58.945       53.108    3.048000
   80490.000       58.950       53.069    3.048000
   80520.000       58.955       53.030    3.048000
   80550.000       58.960       52.991    3.048000
   80580.000       58.965       52.952    3.048000
   80610.000       58.969       52.913    3.048000
   80640.000       58.974       52.873    3.048000
   80670.000       58.979       52.834    3.048000
   80700.000       58.984       52.795    3.048000
   80730.000       58.989       52.756    3.048000
   80760.000       58.994       52.717    3.048000
   80790.000       58.999       52.678    3.048000
   80820.000       59.004       52.639    3.048000
   80850.000       59.009       52.600    3.048000
   80880.000       59.013       52.561    3.048000
   80910.000       59.018       52.521    3.048000
   80940.000       59.023       52.482    3.048000
   80970.000       59.028       52.443    3.048000
   81000.000       59.033       52.404    3.048000
   81030.000       59.038       52.365    3.048000
   81060.000       59.042       52.325    3.048000
   81090.000       59.047       52.286    3.048000
   81120.000       59.052       52.247    3.048000
   81150.000       59.057       52.208    3.048000
   81180.000       59.061       52.168    3.048000
   81210.000       59.066       52.129    3.048000
   81240.000       59.071       52.090    3.048000
   81270.000       59.075       52.050    3.048000
   81300.000       59.080       52.011    3.048000
   81330.000       59.085       51.972    3.048000
   81360.000       59.089       51.932    3.048000
   81390.000       59.094       51.893    3.048000
   81420.000       59.099       51.854    3.048000
   81450.000       59.103       51.814    3.048000
   81480.000       59.108       51.775    3.048000
   81510.000       59.112       51.736    3.048000
   81540.000       59.117       51.696    3.048000
   81570.000       59.122       51.657    3.048000
   81600.000       59.126       51.617    3.048000
   81630.000       59.131       51.578    3.048000
   81660.000       59.135       51.539    3.048000
   81690.000       59.140       51.499    3.048000
   81720.000       59.144       51.460    3.048000
   81750.000       59.149       51.420    3.048000
   81780.000       59.153       51.381    3.048000
   81810.000       59.158       51.341    3.048000
   81840.000       59.162       51.302    3.048000
   81870.000       59.167       51.262    3.048000
   81900.000       59.171       51.223    3.048000
   81930.000       59.176       51.183    3.048000
   81960.000       59.180       51.144    3.048000
   81990.000       59.184       51.104    3.048000
   82020.000       59.189       51.064    3.048000
   82050.000       59.193       51.025    3.048000
   82080.000       59.197       50.985    3.048000
   82110.000       59.202       50.946    3.048000
   82140.000       59.206       50.906    3.048000
   82170.000       59.210       50.866    3.048000
   82200.000       59.215       50.827    3.048000
   82230.000       59.219       50.787    3.048000
   82260.000       59.223       50.748    3.048000
   82290.000       59.228       50.708    3.048000
   82320.000       59.232       50.668    3.048000
   82350.000       59.236       50.629    3.048000
   82380.000       59.240       50.589    3.048000
   82410.000       59.245       50.549    3.048000
   82440.000       59.249       50.509    3.048000
   82470.000       59.253       50.470    3.048000
   82500.000       59.257       50.430    3.048000
   82530.000       59.262       50.390    3.048000
   82560.000       59.266       50.351    3.048000
   82590.000       59.270       50.311    3.048000
   82620.000       59.274       50.271    3.048000
   82650.000       59.278       50.231    3.048000
   82680.000       59.282       50.191    3.048000
   82710.000       59.286       50.152    3.048000
   82740.000       59.290       50.112    3.048000
   82770.000       59.295       50.072    3.048000
   82800.000       59.299       50.032    3.048000
   82830.000       59.303       49.992    3.048000
   82860.000       59.307       49.953    3.048000
   82890.000       59.311       49.913    3.048000
   82920.000       59.315       49.873    3.048000
   82950.000       59.319       49.833    3.048000
   82980.000       59.323       49.793    3.048000
   83010.000       59.327       49.753    3.048000
   83040.000       59.331       49.713    3.048000
   83070.000       59.335       49.673    3.048000
   83100.000       59.339       49.634    3.048000
   83130.000       59.343       49.594    3.048000
   83160.000       59.347       49.554    3.048000
   83190.000       59.351       49.514    3.048000
   83220.000       59.354       49.474    3.048000
   83250.000       59.358       49.434    3.048000
   83280.000       59.362       49.394    3.048000
   83310.000       59.366       49.354    3.048000
   83340.000       59.370       49.314    3.048000
   83370.000       59.374       49.274    3.048000
   83400.000       59.378       49.234    3.048000
   83430.000       59.381       49.194    3.048000
   83460.000       59.385       49.154    3.048000
   83490.000       59.389       49.114    3.048000
   83520.000       59.393       49.074    3.048000
   83550.000       59.397       49.034    3.048000
   83580.000       59.400       48.994    3.048000
   83610.000       59.404       48.954    3.048000
   83640.000       59.408       48.914    3.048000
   83670.000       59.412       48.873    3.048000
   83700.000       59.415       48.833    3.048000
   83730.000       59.419       48.793    3.048000
   83760.000       59.423       48.753    3.048000
   83790.000       59.426       48.713    3.048000
   83820.000       59.430       48.673    3.048000
   83850.000       59.434       48.633    3.048000
   83880.000       59.437       48.593    3.048000
   83910.000       59.441       48.552    3.048000
   83940.000       59.444       48.512    3.048000
   83970.000       59.448       48.472    3.048000
   84000.000       59.452       48.432    3.048000
   84030.000       59.455       48.392    3.048000
   84060.000       59.459       48.352    3.048000
   84090.000       59.462       48.311    3.048000
   84120.000       59.466       48.271    3.048000
   84150.000       59.469       48.231    3.048000
   84180.000       59.473       48.191    3.048000
   84210.000       59.476       48.150    3.048000
   84240.000       59.480       48.110    3.048000
   84270.000       59.483       48.070    3.048000
   84300.000       59.487       48.030    3.048000
   84330.000       59.490       47.989    3.048000
   84360.000       59.494       47.949    3.048000
   84390.000       59.497       47.909    3.048000
   84420.000       59.501       47.869    3.048000
   84450.000       59.504       47.828    3.048000
   84480.000       59.507       47.788    3.048000
   84510.000       59.511       47.748    3.048000
   84540.000       59.514       47.707    3.048000
   84570.000       59.517       47.667    3.048000
   84600.000       59.521       47.627    3.048000
   84630.000       59.524       47.586    3.048000
   84660.000       59.527       47.546    3.048000
   84690.000       59.531       47.506    3.048000
   84720.000       59.534       47.465    3.048000
   84750.000       59.537       47.425    3.048000
   84780.000       59.541       47.384    3.048000
   84810.000       59.544       47.344    3.048000
   84840.000       59.547       47.304    3.048000
   84870.000       59.550       47.263    3.048000
   84900.000       59.553       47.223    3.048000
   84930.000       59.557       47.182    3.048000
   84960.000       59.560       47.142    3.048000
   84990.000       59.563       47.101    3.048000
   85020.000       59.566       47.061    3.048000
   85050.000       59.569       47.021    3.048000
   85080.000       59.572       46.980    3.048000
   85110.000       59.576       46.940    3.048000
   85140.000       59.579       46.899    3.048000
   85170.000       59.582       46.859    3.048000
   85200.000       59.585       46.818    3.048000
   85230.000       59.588       46.778    3.048000
   85260.000       59.591       46.737    3.048000
   85290.000       59.594       46.697    3.048000
   85320.000       59.597       46.656    3.048000
   85350.000       59.600       46.616    3.048000
   85380.000       59.603       46.575    3.048000
   85410.000       59.606       46.534    3.048000
   85440.000       59.609       46.494    3.048000
   85470.000       59.612       46.453    3.048000
   85500.000       59.615       46.413    3.048000
   85530.000       59.618       46.372    3.048000
   85560.000       59.621       46.332    3.048000
   85590.000       59.624       46.291    3.048000
   85620.000       59.627       46.250    3.048000
   85650.000       59.630       46.210    3.048000
   85680.000       59.633       46.169    3.048000
   85710.000       59.636       46.129    3.048000
   85740.000       59.638       46.088    3.048000
   85770.000       59.641       46.047    3.048000
   85800.000       59.644       46.007    3.048000
   85830.000       59.647       45.966    3.048000
   85860.000       59.650       45.925    3.048000
   85890.000       59.653       45.885    3.048000
   85920.000       59.655       45.844    3.048000
   85950.000       59.658       45.803    3.048000
   85980.000       59.661       45.763    3.048000
   86010.000       59.664       45.722    3.048000
   86040.000       59.666       45.681    3.048000
   86070.000       59.669       45.641    3.048000
   86100.000       59.672       45.600    3.048000
   86130.000       59.674       45.559    3.048000
   86160.000       59.677       45.518    3.048000
   86190.000       59.680       45.478    3.048000
   86220.000       59.682       45.437    3.048000
   86250.000       59.685       45.396    3.048000
   86280.000       59.688       45.355    3.048000
   86310.000       59.690       45.315    3.048000
   86340.000       59.693       45.274    3.048000
   86370.000       59.696       45.233    3.048000
   86400.000       59.698       45.192    3.048000
   86430.000       59.701       45.152    3.048000
   86460.000       59.703       45.111    3.048000
   86490.000       59.706       45.070    3.048000
   86520.000       59.708       45.029    3.048000
   86550.000       59.711       44.988    3.048000
   86580.000       59.713       44.948    3.048000
   86610.000       59.716       44.907    3.048000
   86640.000       59.718       44.866    3.048000
   86670.000       59.721       44.825    3.048000
   86700.000       59.723       44.784    3.048000
   86730.000       59.726       44.743    3.048000
   86760.000       59.728       44.703    3.048000
   86790.000       59.731       44.662    3.048000
