                              24 May 2018 18:54:38
Aircraft-Aircraft1


Time (EpSec)    Lat (deg)    Lon (deg)    Alt (km)
  127230.000       25.660     -135.609    3.048000
  127260.000       25.672     -135.589    3.048000
  127290.000       25.683     -135.570    3.048000
  127320.000       25.695     -135.551    3.048000
  127350.000       25.706     -135.532    3.048000
  127380.000       25.718     -135.512    3.048000
  127410.000       25.729     -135.493    3.048000
  127440.000       25.741     -135.474    3.048000
  127470.000       25.752     -135.455    3.048000
  127500.000       25.764     -135.435    3.048000
  127530.000       25.775     -135.416    3.048000
  127560.000       25.787     -135.397    3.048000
  127590.000       25.798     -135.378    3.048000
  127620.000       25.810     -135.358    3.048000
  127650.000       25.821     -135.339    3.048000
  127680.000       25.833     -135.320    3.048000
  127710.000       25.844     -135.301    3.048000
  127740.000       25.856     -135.281    3.048000
  127770.000       25.867     -135.262    3.048000
  127800.000       25.878     -135.243    3.048000
  127830.000       25.890     -135.223    3.048000
  127860.000       25.901     -135.204    3.048000
  127890.000       25.913     -135.185    3.048000
  127920.000       25.924     -135.165    3.048000
  127950.000       25.936     -135.146    3.048000
  127980.000       25.947     -135.127    3.048000
  128010.000       25.959     -135.108    3.048000
  128040.000       25.970     -135.088    3.048000
  128070.000       25.982     -135.069    3.048000
  128100.000       25.993     -135.050    3.048000
  128130.000       26.005     -135.030    3.048000
  128160.000       26.016     -135.011    3.048000
  128190.000       26.027     -134.992    3.048000
  128220.000       26.039     -134.972    3.048000
  128250.000       26.050     -134.953    3.048000
  128280.000       26.062     -134.934    3.048000
  128310.000       26.073     -134.914    3.048000
  128340.000       26.085     -134.895    3.048000
  128370.000       26.096     -134.875    3.048000
  128400.000       26.107     -134.856    3.048000
  128430.000       26.119     -134.837    3.048000
  128460.000       26.130     -134.817    3.048000
  128490.000       26.142     -134.798    3.048000
  128520.000       26.153     -134.779    3.048000
  128550.000       26.165     -134.759    3.048000
  128580.000       26.176     -134.740    3.048000
  128610.000       26.187     -134.720    3.048000
  128640.000       26.199     -134.701    3.048000
  128670.000       26.210     -134.682    3.048000
  128700.000       26.222     -134.662    3.048000
  128730.000       26.233     -134.643    3.048000
  128760.000       26.244     -134.623    3.048000
  128790.000       26.256     -134.604    3.048000
  128820.000       26.267     -134.585    3.048000
  128850.000       26.279     -134.565    3.048000
  128880.000       26.290     -134.546    3.048000
  128910.000       26.301     -134.526    3.048000
  128940.000       26.313     -134.507    3.048000
  128970.000       26.324     -134.487    3.048000
  129000.000       26.335     -134.468    3.048000
  129030.000       26.347     -134.449    3.048000
  129060.000       26.358     -134.429    3.048000
  129090.000       26.370     -134.410    3.048000
  129120.000       26.381     -134.390    3.048000
  129150.000       26.392     -134.371    3.048000
  129180.000       26.404     -134.351    3.048000
  129210.000       26.415     -134.332    3.048000
  129240.000       26.426     -134.312    3.048000
  129270.000       26.438     -134.293    3.048000
  129300.000       26.449     -134.273    3.048000
  129330.000       26.460     -134.254    3.048000
  129360.000       26.472     -134.234    3.048000
  129390.000       26.483     -134.215    3.048000
  129420.000       26.494     -134.195    3.048000
  129450.000       26.506     -134.176    3.048000
  129480.000       26.517     -134.156    3.048000
  129510.000       26.528     -134.137    3.048000
  129540.000       26.540     -134.117    3.048000
  129570.000       26.551     -134.098    3.048000
  129600.000       26.562     -134.078    3.048000
  129630.000       26.574     -134.059    3.048000
  129660.000       26.585     -134.039    3.048000
  129690.000       26.596     -134.020    3.048000
  129720.000       26.608     -134.000    3.048000
  129750.000       26.619     -133.981    3.048000
  129780.000       26.630     -133.961    3.048000
  129810.000       26.641     -133.942    3.048000
  129840.000       26.653     -133.922    3.048000
  129870.000       26.664     -133.903    3.048000
  129900.000       26.675     -133.883    3.048000
  129930.000       26.687     -133.864    3.048000
  129960.000       26.698     -133.844    3.048000
  129990.000       26.709     -133.824    3.048000
  130020.000       26.721     -133.805    3.048000
  130050.000       26.732     -133.785    3.048000
  130080.000       26.743     -133.766    3.048000
  130110.000       26.754     -133.746    3.048000
  130140.000       26.766     -133.727    3.048000
  130170.000       26.777     -133.707    3.048000
  130200.000       26.788     -133.687    3.048000
  130230.000       26.799     -133.668    3.048000
  130260.000       26.811     -133.648    3.048000
  130290.000       26.822     -133.629    3.048000
  130320.000       26.833     -133.609    3.048000
  130350.000       26.844     -133.589    3.048000
  130380.000       26.856     -133.570    3.048000
  130410.000       26.867     -133.550    3.048000
  130440.000       26.878     -133.530    3.048000
  130470.000       26.889     -133.511    3.048000
  130500.000       26.901     -133.491    3.048000
  130530.000       26.912     -133.472    3.048000
  130560.000       26.923     -133.452    3.048000
  130590.000       26.934     -133.432    3.048000
  130620.000       26.946     -133.413    3.048000
  130650.000       26.957     -133.393    3.048000
  130680.000       26.968     -133.373    3.048000
  130710.000       26.979     -133.354    3.048000
  130740.000       26.990     -133.334    3.048000
  130770.000       27.002     -133.314    3.048000
  130800.000       27.013     -133.295    3.048000
  130830.000       27.024     -133.275    3.048000
  130860.000       27.035     -133.255    3.048000
  130890.000       27.046     -133.236    3.048000
  130920.000       27.058     -133.216    3.048000
  130950.000       27.069     -133.196    3.048000
  130980.000       27.080     -133.177    3.048000
  131010.000       27.091     -133.157    3.048000
  131040.000       27.102     -133.137    3.048000
  131070.000       27.114     -133.117    3.048000
  131100.000       27.125     -133.098    3.048000
  131130.000       27.136     -133.078    3.048000
  131160.000       27.147     -133.058    3.048000
  131190.000       27.158     -133.039    3.048000
  131220.000       27.170     -133.019    3.048000
  131250.000       27.181     -132.999    3.048000
  131280.000       27.192     -132.979    3.048000
  131310.000       27.203     -132.960    3.048000
  131340.000       27.214     -132.940    3.048000
  131370.000       27.225     -132.920    3.048000
  131400.000       27.237     -132.900    3.048000
  131430.000       27.248     -132.881    3.048000
  131460.000       27.259     -132.861    3.048000
  131490.000       27.270     -132.841    3.048000
  131520.000       27.281     -132.821    3.048000
  131550.000       27.292     -132.802    3.048000
  131580.000       27.303     -132.782    3.048000
  131610.000       27.315     -132.762    3.048000
  131640.000       27.326     -132.742    3.048000
  131670.000       27.337     -132.723    3.048000
  131700.000       27.348     -132.703    3.048000
  131730.000       27.359     -132.683    3.048000
  131760.000       27.370     -132.663    3.048000
  131790.000       27.381     -132.643    3.048000
  131820.000       27.392     -132.624    3.048000
  131850.000       27.404     -132.604    3.048000
  131880.000       27.415     -132.584    3.048000
  131910.000       27.426     -132.564    3.048000
  131940.000       27.437     -132.544    3.048000
  131970.000       27.448     -132.524    3.048000
  132000.000       27.459     -132.505    3.048000
  132030.000       27.470     -132.485    3.048000
  132060.000       27.481     -132.465    3.048000
  132090.000       27.492     -132.445    3.048000
  132120.000       27.503     -132.425    3.048000
  132150.000       27.514     -132.405    3.048000
  132180.000       27.526     -132.386    3.048000
  132210.000       27.537     -132.366    3.048000
  132240.000       27.548     -132.346    3.048000
  132270.000       27.559     -132.326    3.048000
  132300.000       27.570     -132.306    3.048000
  132330.000       27.581     -132.286    3.048000
  132360.000       27.592     -132.266    3.048000
  132390.000       27.603     -132.247    3.048000
  132420.000       27.614     -132.227    3.048000
  132450.000       27.625     -132.207    3.048000
  132480.000       27.636     -132.187    3.048000
  132510.000       27.647     -132.167    3.048000
  132540.000       27.658     -132.147    3.048000
  132570.000       27.669     -132.127    3.048000
  132600.000       27.680     -132.107    3.048000
  132630.000       27.691     -132.087    3.048000
  132660.000       27.702     -132.067    3.048000
  132690.000       27.714     -132.048    3.048000
  132720.000       27.725     -132.028    3.048000
  132750.000       27.736     -132.008    3.048000
  132780.000       27.747     -131.988    3.048000
  132810.000       27.758     -131.968    3.048000
  132840.000       27.769     -131.948    3.048000
  132870.000       27.780     -131.928    3.048000
  132900.000       27.791     -131.908    3.048000
  132930.000       27.802     -131.888    3.048000
  132960.000       27.813     -131.868    3.048000
  132990.000       27.824     -131.848    3.048000
  133020.000       27.835     -131.828    3.048000
  133050.000       27.846     -131.808    3.048000
  133080.000       27.857     -131.788    3.048000
  133110.000       27.868     -131.768    3.048000
  133140.000       27.879     -131.748    3.048000
  133170.000       27.890     -131.728    3.048000
  133200.000       27.901     -131.708    3.048000
  133230.000       27.912     -131.688    3.048000
  133260.000       27.923     -131.668    3.048000
  133290.000       27.934     -131.648    3.048000
  133320.000       27.945     -131.628    3.048000
  133350.000       27.956     -131.608    3.048000
  133380.000       27.967     -131.588    3.048000
  133410.000       27.977     -131.568    3.048000
  133440.000       27.988     -131.548    3.048000
  133470.000       27.999     -131.528    3.048000
  133500.000       28.010     -131.508    3.048000
  133530.000       28.021     -131.488    3.048000
  133560.000       28.032     -131.468    3.048000
  133590.000       28.043     -131.448    3.048000
  133620.000       28.054     -131.428    3.048000
  133650.000       28.065     -131.408    3.048000
  133680.000       28.076     -131.388    3.048000
  133710.000       28.087     -131.368    3.048000
  133740.000       28.098     -131.348    3.048000
  133770.000       28.109     -131.328    3.048000
  133800.000       28.120     -131.308    3.048000
  133830.000       28.131     -131.288    3.048000
  133860.000       28.142     -131.268    3.048000
  133890.000       28.153     -131.248    3.048000
  133920.000       28.163     -131.227    3.048000
  133950.000       28.174     -131.207    3.048000
  133980.000       28.185     -131.187    3.048000
  134010.000       28.196     -131.167    3.048000
  134040.000       28.207     -131.147    3.048000
  134070.000       28.218     -131.127    3.048000
  134100.000       28.229     -131.107    3.048000
  134130.000       28.240     -131.087    3.048000
  134160.000       28.251     -131.067    3.048000
  134190.000       28.262     -131.046    3.048000
  134220.000       28.272     -131.026    3.048000
  134250.000       28.283     -131.006    3.048000
  134280.000       28.294     -130.986    3.048000
  134310.000       28.305     -130.966    3.048000
  134340.000       28.316     -130.946    3.048000
  134370.000       28.327     -130.926    3.048000
  134400.000       28.338     -130.906    3.048000
  134430.000       28.349     -130.885    3.048000
  134460.000       28.359     -130.865    3.048000
  134490.000       28.370     -130.845    3.048000
  134520.000       28.381     -130.825    3.048000
  134550.000       28.392     -130.805    3.048000
  134580.000       28.403     -130.785    3.048000
  134610.000       28.414     -130.764    3.048000
  134640.000       28.424     -130.744    3.048000
  134670.000       28.435     -130.724    3.048000
  134700.000       28.446     -130.704    3.048000
  134730.000       28.457     -130.684    3.048000
  134760.000       28.468     -130.663    3.048000
  134790.000       28.479     -130.643    3.048000
  134820.000       28.489     -130.623    3.048000
  134850.000       28.500     -130.603    3.048000
  134880.000       28.511     -130.583    3.048000
  134910.000       28.522     -130.562    3.048000
  134940.000       28.533     -130.542    3.048000
  134970.000       28.544     -130.522    3.048000
  135000.000       28.554     -130.502    3.048000
  135030.000       28.565     -130.481    3.048000
  135060.000       28.576     -130.461    3.048000
  135090.000       28.587     -130.441    3.048000
  135120.000       28.598     -130.421    3.048000
  135150.000       28.608     -130.400    3.048000
  135180.000       28.619     -130.380    3.048000
  135210.000       28.630     -130.360    3.048000
  135240.000       28.641     -130.340    3.048000
  135270.000       28.652     -130.319    3.048000
  135300.000       28.662     -130.299    3.048000
  135330.000       28.673     -130.279    3.048000
  135360.000       28.684     -130.259    3.048000
  135390.000       28.695     -130.238    3.048000
  135420.000       28.705     -130.218    3.048000
  135450.000       28.716     -130.198    3.048000
  135480.000       28.727     -130.177    3.048000
  135510.000       28.738     -130.157    3.048000
  135540.000       28.748     -130.137    3.048000
  135570.000       28.759     -130.117    3.048000
  135600.000       28.770     -130.096    3.048000
  135630.000       28.781     -130.076    3.048000
  135660.000       28.791     -130.056    3.048000
  135690.000       28.802     -130.035    3.048000
  135720.000       28.813     -130.015    3.048000
  135750.000       28.824     -129.995    3.048000
  135780.000       28.834     -129.974    3.048000
  135810.000       28.845     -129.954    3.048000
  135840.000       28.856     -129.934    3.048000
  135870.000       28.866     -129.913    3.048000
  135900.000       28.877     -129.893    3.048000
  135930.000       28.888     -129.872    3.048000
  135960.000       28.899     -129.852    3.048000
  135990.000       28.909     -129.832    3.048000
  136020.000       28.920     -129.811    3.048000
  136050.000       28.931     -129.791    3.048000
  136080.000       28.941     -129.771    3.048000
  136110.000       28.952     -129.750    3.048000
  136140.000       28.963     -129.730    3.048000
  136170.000       28.973     -129.709    3.048000
  136200.000       28.984     -129.689    3.048000
  136230.000       28.995     -129.669    3.048000
  136260.000       29.006     -129.648    3.048000
  136290.000       29.016     -129.628    3.048000
  136320.000       29.027     -129.607    3.048000
  136350.000       29.038     -129.587    3.048000
  136380.000       29.048     -129.567    3.048000
  136410.000       29.059     -129.546    3.048000
  136440.000       29.070     -129.526    3.048000
  136470.000       29.080     -129.505    3.048000
  136500.000       29.091     -129.485    3.048000
  136530.000       29.101     -129.464    3.048000
  136560.000       29.112     -129.444    3.048000
  136590.000       29.123     -129.424    3.048000
  136620.000       29.133     -129.403    3.048000
  136650.000       29.144     -129.383    3.048000
  136680.000       29.155     -129.362    3.048000
  136710.000       29.165     -129.342    3.048000
  136740.000       29.176     -129.321    3.048000
  136770.000       29.187     -129.301    3.048000
  136800.000       29.197     -129.280    3.048000
  136830.000       29.208     -129.260    3.048000
  136860.000       29.218     -129.239    3.048000
  136890.000       29.229     -129.219    3.048000
  136920.000       29.240     -129.198    3.048000
  136950.000       29.250     -129.178    3.048000
  136980.000       29.261     -129.157    3.048000
  137010.000       29.271     -129.137    3.048000
  137040.000       29.282     -129.116    3.048000
  137070.000       29.293     -129.096    3.048000
  137100.000       29.303     -129.075    3.048000
  137130.000       29.314     -129.055    3.048000
  137160.000       29.324     -129.034    3.048000
  137190.000       29.335     -129.014    3.048000
  137220.000       29.346     -128.993    3.048000
  137250.000       29.356     -128.973    3.048000
  137280.000       29.367     -128.952    3.048000
  137310.000       29.377     -128.931    3.048000
  137340.000       29.388     -128.911    3.048000
  137370.000       29.398     -128.890    3.048000
  137400.000       29.409     -128.870    3.048000
  137430.000       29.420     -128.849    3.048000
  137460.000       29.430     -128.829    3.048000
  137490.000       29.441     -128.808    3.048000
  137520.000       29.451     -128.787    3.048000
  137550.000       29.462     -128.767    3.048000
  137580.000       29.472     -128.746    3.048000
  137610.000       29.483     -128.726    3.048000
  137640.000       29.493     -128.705    3.048000
  137670.000       29.504     -128.684    3.048000
  137700.000       29.514     -128.664    3.048000
  137730.000       29.525     -128.643    3.048000
  137760.000       29.535     -128.623    3.048000
  137790.000       29.546     -128.602    3.048000
  137820.000       29.557     -128.581    3.048000
  137850.000       29.567     -128.561    3.048000
  137880.000       29.578     -128.540    3.048000
  137910.000       29.588     -128.519    3.048000
  137940.000       29.599     -128.499    3.048000
  137970.000       29.609     -128.478    3.048000
  138000.000       29.620     -128.458    3.048000
  138030.000       29.630     -128.437    3.048000
  138060.000       29.641     -128.416    3.048000
  138090.000       29.651     -128.396    3.048000
  138120.000       29.661     -128.375    3.048000
  138150.000       29.672     -128.354    3.048000
  138180.000       29.682     -128.334    3.048000
  138210.000       29.693     -128.313    3.048000
  138240.000       29.703     -128.292    3.048000
  138270.000       29.714     -128.271    3.048000
  138300.000       29.724     -128.251    3.048000
  138330.000       29.735     -128.230    3.048000
  138360.000       29.745     -128.209    3.048000
  138390.000       29.756     -128.189    3.048000
  138420.000       29.766     -128.168    3.048000
  138450.000       29.777     -128.147    3.048000
  138480.000       29.787     -128.127    3.048000
  138510.000       29.797     -128.106    3.048000
  138540.000       29.808     -128.085    3.048000
  138570.000       29.818     -128.064    3.048000
  138600.000       29.829     -128.044    3.048000
  138630.000       29.839     -128.023    3.048000
  138660.000       29.850     -128.002    3.048000
  138690.000       29.860     -127.981    3.048000
  138720.000       29.870     -127.961    3.048000
  138750.000       29.881     -127.940    3.048000
  138780.000       29.891     -127.919    3.048000
  138810.000       29.902     -127.898    3.048000
  138840.000       29.912     -127.878    3.048000
  138870.000       29.923     -127.857    3.048000
  138900.000       29.933     -127.836    3.048000
  138930.000       29.943     -127.815    3.048000
  138960.000       29.954     -127.794    3.048000
  138990.000       29.964     -127.774    3.048000
  139020.000       29.974     -127.753    3.048000
  139050.000       29.985     -127.732    3.048000
  139080.000       29.995     -127.711    3.048000
  139110.000       30.006     -127.690    3.048000
  139140.000       30.016     -127.670    3.048000
  139170.000       30.026     -127.649    3.048000
  139200.000       30.037     -127.628    3.048000
  139230.000       30.047     -127.607    3.048000
  139260.000       30.057     -127.586    3.048000
  139290.000       30.068     -127.566    3.048000
  139320.000       30.078     -127.545    3.048000
  139350.000       30.088     -127.524    3.048000
  139380.000       30.099     -127.503    3.048000
  139410.000       30.109     -127.482    3.048000
  139440.000       30.120     -127.461    3.048000
  139470.000       30.130     -127.440    3.048000
  139500.000       30.140     -127.420    3.048000
  139530.000       30.151     -127.399    3.048000
  139560.000       30.161     -127.378    3.048000
  139590.000       30.171     -127.357    3.048000
  139620.000       30.181     -127.336    3.048000
  139650.000       30.192     -127.315    3.048000
  139680.000       30.202     -127.294    3.048000
  139710.000       30.212     -127.273    3.048000
  139740.000       30.223     -127.252    3.048000
  139770.000       30.233     -127.232    3.048000
  139800.000       30.243     -127.211    3.048000
  139830.000       30.254     -127.190    3.048000
  139860.000       30.264     -127.169    3.048000
  139890.000       30.274     -127.148    3.048000
  139920.000       30.284     -127.127    3.048000
  139950.000       30.295     -127.106    3.048000
  139980.000       30.305     -127.085    3.048000
  140010.000       30.315     -127.064    3.048000
  140040.000       30.326     -127.043    3.048000
  140070.000       30.336     -127.022    3.048000
  140100.000       30.346     -127.001    3.048000
  140130.000       30.356     -126.980    3.048000
  140160.000       30.367     -126.959    3.048000
  140190.000       30.377     -126.938    3.048000
  140220.000       30.387     -126.917    3.048000
  140250.000       30.397     -126.896    3.048000
  140280.000       30.408     -126.876    3.048000
  140310.000       30.418     -126.855    3.048000
  140340.000       30.428     -126.834    3.048000
  140370.000       30.438     -126.813    3.048000
  140400.000       30.449     -126.792    3.048000
  140430.000       30.459     -126.771    3.048000
  140460.000       30.469     -126.750    3.048000
  140490.000       30.479     -126.729    3.048000
  140520.000       30.490     -126.708    3.048000
  140550.000       30.500     -126.687    3.048000
  140580.000       30.510     -126.665    3.048000
  140610.000       30.520     -126.644    3.048000
  140640.000       30.530     -126.623    3.048000
  140670.000       30.541     -126.602    3.048000
  140700.000       30.551     -126.581    3.048000
  140730.000       30.561     -126.560    3.048000
  140760.000       30.571     -126.539    3.048000
  140790.000       30.581     -126.518    3.048000
  140820.000       30.591     -126.497    3.048000
  140850.000       30.602     -126.476    3.048000
  140880.000       30.612     -126.455    3.048000
  140910.000       30.622     -126.434    3.048000
  140940.000       30.632     -126.413    3.048000
  140970.000       30.642     -126.392    3.048000
  141000.000       30.653     -126.371    3.048000
  141030.000       30.663     -126.350    3.048000
  141060.000       30.673     -126.329    3.048000
  141090.000       30.683     -126.307    3.048000
  141120.000       30.693     -126.286    3.048000
  141150.000       30.703     -126.265    3.048000
  141180.000       30.713     -126.244    3.048000
  141210.000       30.724     -126.223    3.048000
  141240.000       30.734     -126.202    3.048000
  141270.000       30.744     -126.181    3.048000
  141300.000       30.754     -126.160    3.048000
  141330.000       30.764     -126.138    3.048000
  141360.000       30.774     -126.117    3.048000
  141390.000       30.784     -126.096    3.048000
  141420.000       30.794     -126.075    3.048000
  141450.000       30.805     -126.054    3.048000
  141480.000       30.815     -126.033    3.048000
  141510.000       30.825     -126.012    3.048000
  141540.000       30.835     -125.990    3.048000
  141570.000       30.845     -125.969    3.048000
  141600.000       30.855     -125.948    3.048000
  141630.000       30.865     -125.927    3.048000
  141660.000       30.875     -125.906    3.048000
  141690.000       30.885     -125.885    3.048000
  141720.000       30.895     -125.863    3.048000
  141750.000       30.906     -125.842    3.048000
  141780.000       30.916     -125.821    3.048000
  141810.000       30.926     -125.800    3.048000
  141840.000       30.936     -125.779    3.048000
  141870.000       30.946     -125.757    3.048000
  141900.000       30.956     -125.736    3.048000
  141930.000       30.966     -125.715    3.048000
  141960.000       30.976     -125.694    3.048000
  141990.000       30.986     -125.672    3.048000
  142020.000       30.996     -125.651    3.048000
  142050.000       31.006     -125.630    3.048000
  142080.000       31.016     -125.609    3.048000
  142110.000       31.026     -125.587    3.048000
  142140.000       31.036     -125.566    3.048000
  142170.000       31.046     -125.545    3.048000
  142200.000       31.056     -125.524    3.048000
  142230.000       31.066     -125.502    3.048000
  142260.000       31.076     -125.481    3.048000
  142290.000       31.086     -125.460    3.048000
  142320.000       31.096     -125.439    3.048000
  142350.000       31.106     -125.417    3.048000
  142380.000       31.116     -125.396    3.048000
  142410.000       31.126     -125.375    3.048000
  142440.000       31.136     -125.353    3.048000
  142470.000       31.146     -125.332    3.048000
  142500.000       31.156     -125.311    3.048000
  142530.000       31.166     -125.290    3.048000
  142560.000       31.176     -125.268    3.048000
  142590.000       31.186     -125.247    3.048000
  142620.000       31.196     -125.226    3.048000
  142650.000       31.206     -125.204    3.048000
  142680.000       31.216     -125.183    3.048000
  142710.000       31.226     -125.162    3.048000
  142740.000       31.236     -125.140    3.048000
  142770.000       31.246     -125.119    3.048000
  142800.000       31.256     -125.098    3.048000
  142830.000       31.266     -125.076    3.048000
  142860.000       31.276     -125.055    3.048000
  142890.000       31.286     -125.033    3.048000
  142920.000       31.296     -125.012    3.048000
  142950.000       31.306     -124.991    3.048000
  142980.000       31.316     -124.969    3.048000
  143010.000       31.326     -124.948    3.048000
  143040.000       31.336     -124.927    3.048000
  143070.000       31.345     -124.905    3.048000
  143100.000       31.355     -124.884    3.048000
  143130.000       31.365     -124.862    3.048000
  143160.000       31.375     -124.841    3.048000
  143190.000       31.385     -124.820    3.048000
  143220.000       31.395     -124.798    3.048000
  143250.000       31.405     -124.777    3.048000
  143280.000       31.415     -124.755    3.048000
  143310.000       31.425     -124.734    3.048000
  143340.000       31.435     -124.713    3.048000
  143370.000       31.445     -124.691    3.048000
  143400.000       31.454     -124.670    3.048000
  143430.000       31.464     -124.648    3.048000
  143460.000       31.474     -124.627    3.048000
  143490.000       31.484     -124.605    3.048000
  143520.000       31.494     -124.584    3.048000
  143550.000       31.504     -124.562    3.048000
  143580.000       31.514     -124.541    3.048000
  143610.000       31.524     -124.519    3.048000
  143640.000       31.533     -124.498    3.048000
  143670.000       31.543     -124.476    3.048000
  143700.000       31.553     -124.455    3.048000
  143730.000       31.563     -124.434    3.048000
  143760.000       31.573     -124.412    3.048000
  143790.000       31.583     -124.391    3.048000
  143820.000       31.592     -124.369    3.048000
  143850.000       31.602     -124.347    3.048000
  143880.000       31.612     -124.326    3.048000
  143910.000       31.622     -124.304    3.048000
  143940.000       31.632     -124.283    3.048000
  143970.000       31.642     -124.261    3.048000
  144000.000       31.651     -124.240    3.048000
  144030.000       31.661     -124.218    3.048000
  144060.000       31.671     -124.197    3.048000
  144090.000       31.681     -124.175    3.048000
  144120.000       31.691     -124.154    3.048000
  144150.000       31.700     -124.132    3.048000
  144180.000       31.710     -124.111    3.048000
  144210.000       31.720     -124.089    3.048000
  144240.000       31.730     -124.067    3.048000
  144270.000       31.739     -124.046    3.048000
  144300.000       31.749     -124.024    3.048000
  144330.000       31.759     -124.003    3.048000
  144360.000       31.769     -123.981    3.048000
  144390.000       31.779     -123.960    3.048000
  144420.000       31.788     -123.938    3.048000
  144450.000       31.798     -123.916    3.048000
  144480.000       31.808     -123.895    3.048000
  144510.000       31.818     -123.873    3.048000
  144540.000       31.827     -123.852    3.048000
  144570.000       31.837     -123.830    3.048000
  144600.000       31.847     -123.808    3.048000
  144630.000       31.857     -123.787    3.048000
  144660.000       31.866     -123.765    3.048000
  144690.000       31.876     -123.743    3.048000
  144720.000       31.886     -123.722    3.048000
  144750.000       31.895     -123.700    3.048000
  144780.000       31.905     -123.679    3.048000
  144810.000       31.915     -123.657    3.048000
  144840.000       31.925     -123.635    3.048000
  144870.000       31.934     -123.614    3.048000
  144900.000       31.944     -123.592    3.048000
  144930.000       31.954     -123.570    3.048000
  144960.000       31.963     -123.549    3.048000
  144990.000       31.973     -123.527    3.048000
  145020.000       31.983     -123.505    3.048000
  145050.000       31.992     -123.484    3.048000
  145080.000       32.002     -123.462    3.048000
  145110.000       32.012     -123.440    3.048000
  145140.000       32.021     -123.418    3.048000
  145170.000       32.031     -123.397    3.048000
  145200.000       32.041     -123.375    3.048000
  145230.000       32.050     -123.353    3.048000
  145260.000       32.060     -123.332    3.048000
  145290.000       32.070     -123.310    3.048000
  145320.000       32.079     -123.288    3.048000
  145350.000       32.089     -123.266    3.048000
  145380.000       32.099     -123.245    3.048000
  145410.000       32.108     -123.223    3.048000
  145440.000       32.118     -123.201    3.048000
  145470.000       32.128     -123.179    3.048000
  145500.000       32.137     -123.158    3.048000
  145530.000       32.147     -123.136    3.048000
  145560.000       32.157     -123.114    3.048000
  145590.000       32.166     -123.092    3.048000
  145620.000       32.176     -123.071    3.048000
  145650.000       32.185     -123.049    3.048000
  145680.000       32.195     -123.027    3.048000
  145710.000       32.205     -123.005    3.048000
  145740.000       32.214     -122.983    3.048000
  145770.000       32.224     -122.962    3.048000
  145800.000       32.233     -122.940    3.048000
  145830.000       32.243     -122.918    3.048000
  145860.000       32.253     -122.896    3.048000
  145890.000       32.262     -122.874    3.048000
  145920.000       32.272     -122.853    3.048000
  145950.000       32.281     -122.831    3.048000
  145980.000       32.291     -122.809    3.048000
  146010.000       32.300     -122.787    3.048000
  146040.000       32.310     -122.765    3.048000
  146070.000       32.319     -122.743    3.048000
  146100.000       32.329     -122.722    3.048000
  146130.000       32.339     -122.700    3.048000
  146160.000       32.348     -122.678    3.048000
  146190.000       32.358     -122.656    3.048000
  146220.000       32.367     -122.634    3.048000
  146250.000       32.377     -122.612    3.048000
  146280.000       32.386     -122.590    3.048000
  146310.000       32.396     -122.568    3.048000
  146340.000       32.405     -122.547    3.048000
  146370.000       32.415     -122.525    3.048000
  146400.000       32.424     -122.503    3.048000
  146430.000       32.434     -122.481    3.048000
  146460.000       32.443     -122.459    3.048000
  146490.000       32.453     -122.437    3.048000
  146520.000       32.462     -122.415    3.048000
  146550.000       32.472     -122.393    3.048000
  146580.000       32.481     -122.371    3.048000
  146610.000       32.491     -122.349    3.048000
  146640.000       32.500     -122.328    3.048000
  146670.000       32.510     -122.306    3.048000
  146700.000       32.519     -122.284    3.048000
  146730.000       32.529     -122.262    3.048000
  146760.000       32.538     -122.240    3.048000
  146790.000       32.548     -122.218    3.048000
  146820.000       32.557     -122.196    3.048000
  146850.000       32.567     -122.174    3.048000
  146880.000       32.576     -122.152    3.048000
  146910.000       32.586     -122.130    3.048000
  146940.000       32.595     -122.108    3.048000
  146970.000       32.604     -122.086    3.048000
  147000.000       32.614     -122.064    3.048000
  147030.000       32.623     -122.042    3.048000
  147060.000       32.633     -122.020    3.048000
  147090.000       32.642     -121.998    3.048000
  147120.000       32.652     -121.976    3.048000
  147150.000       32.661     -121.954    3.048000
  147180.000       32.670     -121.932    3.048000
  147210.000       32.680     -121.910    3.048000
  147240.000       32.689     -121.888    3.048000
  147270.000       32.699     -121.866    3.048000
  147300.000       32.708     -121.844    3.048000
  147330.000       32.717     -121.822    3.048000
  147360.000       32.727     -121.800    3.048000
  147390.000       32.736     -121.778    3.048000
  147420.000       32.746     -121.756    3.048000
  147450.000       32.755     -121.734    3.048000
  147480.000       32.764     -121.712    3.048000
  147510.000       32.774     -121.690    3.048000
  147540.000       32.783     -121.667    3.048000
  147570.000       32.792     -121.645    3.048000
  147600.000       32.802     -121.623    3.048000
  147630.000       32.811     -121.601    3.048000
  147660.000       32.821     -121.579    3.048000
  147690.000       32.830     -121.557    3.048000
  147720.000       32.839     -121.535    3.048000
  147750.000       32.849     -121.513    3.048000
  147780.000       32.858     -121.491    3.048000
  147810.000       32.867     -121.469    3.048000
  147840.000       32.877     -121.447    3.048000
  147870.000       32.886     -121.424    3.048000
  147900.000       32.895     -121.402    3.048000
  147930.000       32.905     -121.380    3.048000
  147960.000       32.914     -121.358    3.048000
  147990.000       32.923     -121.336    3.048000
  148020.000       32.932     -121.314    3.048000
  148050.000       32.942     -121.292    3.048000
  148080.000       32.951     -121.269    3.048000
  148110.000       32.960     -121.247    3.048000
